Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Protein Name],Comment [UniProt ID],Primary Antibody Identifier,Comment [Primary Antibody],Experimental Condition [Secondary Antibody],Secondary Antibody Identifier,Source Name,Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels
A375_EIF4G1,A375_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.24.46.zarr,Homo sapiens,NCBITaxon,9606,A375,EFO,EFO_0002103,ENSG00000114867,EIF4G1,EIF4G1,Q04637,HPA028487,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,A375_EIF4G1_01,A375_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.24.46.zarr.zip,A375_1_EIF4G1_Z-stack_HF_01_2024-03-06_YunHao_18.24.46.zarr.zip,,raw,DAPI-Nucleus; Alexa488-EIF4G1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_CHID1,MCF7_4_CHID1_Z-stack_HF_06_2024-03-06_YunHao_21.07.40.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000177830,CHID1,CHID1,Q9BWS9,HPA039374,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_CHID1_06,MCF7_4_CHID1_Z-stack_HF_06_2024-03-06_YunHao_21.07.40.zarr.zip,MCF7_4_CHID1_Z-stack_HF_06_2024-03-06_YunHao_21.07.40.zarr.zip,,raw,DAPI-Nucleus; Alexa488-CHID1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_COPA,MCF7_5_COPA_Z-stack_HF_01_2024-03-06_YunHao_22.40.03.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000122218,COPA,COPA,P53621,HPA028024,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_COPA_01,MCF7_5_COPA_Z-stack_HF_01_2024-03-06_YunHao_22.40.03.zarr.zip,MCF7_5_COPA_Z-stack_HF_01_2024-03-06_YunHao_22.40.03.zarr.zip,,raw,DAPI-Nucleus; Alexa488-COPA; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_COPA,MCF7_5_COPA_Z-stack_HF_02_2024-03-06_YunHao_22.41.38.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000122218,COPA,COPA,P53621,HPA028024,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_COPA_02,MCF7_5_COPA_Z-stack_HF_02_2024-03-06_YunHao_22.41.38.zarr.zip,MCF7_5_COPA_Z-stack_HF_02_2024-03-06_YunHao_22.41.38.zarr.zip,,raw,DAPI-Nucleus; Alexa488-COPA; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_COPA,MCF7_5_COPA_Z-stack_HF_03_2024-03-06_YunHao_22.43.04.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000122218,COPA,COPA,P53621,HPA028024,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_COPA_03,MCF7_5_COPA_Z-stack_HF_03_2024-03-06_YunHao_22.43.04.zarr.zip,MCF7_5_COPA_Z-stack_HF_03_2024-03-06_YunHao_22.43.04.zarr.zip,,raw,DAPI-Nucleus; Alexa488-COPA; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_COPA,MCF7_5_COPA_Z-stack_HF_04_2024-03-06_YunHao_22.44.53.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000122218,COPA,COPA,P53621,HPA028024,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_COPA_04,MCF7_5_COPA_Z-stack_HF_04_2024-03-06_YunHao_22.44.53.zarr.zip,MCF7_5_COPA_Z-stack_HF_04_2024-03-06_YunHao_22.44.53.zarr.zip,,raw,DAPI-Nucleus; Alexa488-COPA; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_COPA,MCF7_5_COPA_Z-stack_HF_05_2024-03-06_YunHao_22.46.46.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000122218,COPA,COPA,P53621,HPA028024,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_COPA_05,MCF7_5_COPA_Z-stack_HF_05_2024-03-06_YunHao_22.46.46.zarr.zip,MCF7_5_COPA_Z-stack_HF_05_2024-03-06_YunHao_22.46.46.zarr.zip,,raw,DAPI-Nucleus; Alexa488-COPA; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_COPA,MCF7_5_COPA_Z-stack_HF_06_2024-03-06_YunHao_22.52.40.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000122218,COPA,COPA,P53621,HPA028024,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_COPA_06,MCF7_5_COPA_Z-stack_HF_06_2024-03-06_YunHao_22.52.40.zarr.zip,MCF7_5_COPA_Z-stack_HF_06_2024-03-06_YunHao_22.52.40.zarr.zip,,raw,DAPI-Nucleus; Alexa488-COPA; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_ATP13A5,MCF7_6_ATP13A5_Z-stack_HF_01_2024-03-06_YunHao_23.19.12.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000187527,ATP13A5,ATP13A5,Q4VNC0,HPA031772,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_ATP13A5_01,MCF7_6_ATP13A5_Z-stack_HF_01_2024-03-06_YunHao_23.19.12.zarr.zip,MCF7_6_ATP13A5_Z-stack_HF_01_2024-03-06_YunHao_23.19.12.zarr.zip,,raw,DAPI-Nucleus; Alexa488-ATP13A5; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_ATP13A5,MCF7_6_ATP13A5_Z-stack_HF_02_2024-03-06_YunHao_23.20.41.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000187527,ATP13A5,ATP13A5,Q4VNC0,HPA031772,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_ATP13A5_02,MCF7_6_ATP13A5_Z-stack_HF_02_2024-03-06_YunHao_23.20.41.zarr.zip,MCF7_6_ATP13A5_Z-stack_HF_02_2024-03-06_YunHao_23.20.41.zarr.zip,,raw,DAPI-Nucleus; Alexa488-ATP13A5; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_ATP13A5,MCF7_6_ATP13A5_Z-stack_HF_03_2024-03-06_YunHao_23.21.52.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000187527,ATP13A5,ATP13A5,Q4VNC0,HPA031772,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_ATP13A5_03,MCF7_6_ATP13A5_Z-stack_HF_03_2024-03-06_YunHao_23.21.52.zarr.zip,MCF7_6_ATP13A5_Z-stack_HF_03_2024-03-06_YunHao_23.21.52.zarr.zip,,raw,DAPI-Nucleus; Alexa488-ATP13A5; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_ATP13A5,MCF7_6_ATP13A5_Z-stack_HF_04_2024-03-06_YunHao_23.23.12.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000187527,ATP13A5,ATP13A5,Q4VNC0,HPA031772,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_ATP13A5_04,MCF7_6_ATP13A5_Z-stack_HF_04_2024-03-06_YunHao_23.23.12.zarr.zip,MCF7_6_ATP13A5_Z-stack_HF_04_2024-03-06_YunHao_23.23.12.zarr.zip,,raw,DAPI-Nucleus; Alexa488-ATP13A5; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_ATP13A5,MCF7_6_ATP13A5_Z-stack_HF_05_2024-03-06_YunHao_23.24.19.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000187527,ATP13A5,ATP13A5,Q4VNC0,HPA031772,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_ATP13A5_05,MCF7_6_ATP13A5_Z-stack_HF_05_2024-03-06_YunHao_23.24.19.zarr.zip,MCF7_6_ATP13A5_Z-stack_HF_05_2024-03-06_YunHao_23.24.19.zarr.zip,,raw,DAPI-Nucleus; Alexa488-ATP13A5; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_ATP13A5,MCF7_6_ATP13A5_Z-stack_HF_06_2024-03-06_YunHao_23.26.16.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000187527,ATP13A5,ATP13A5,Q4VNC0,HPA031772,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_ATP13A5_06,MCF7_6_ATP13A5_Z-stack_HF_06_2024-03-06_YunHao_23.26.16.zarr.zip,MCF7_6_ATP13A5_Z-stack_HF_06_2024-03-06_YunHao_23.26.16.zarr.zip,,raw,DAPI-Nucleus; Alexa488-ATP13A5; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_MESD,MCF7_7_MESD_Z-stack_HF_01_2024-03-07_YunHao_00.38.47.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_MESD_01,MCF7_7_MESD_Z-stack_HF_01_2024-03-07_YunHao_00.38.47.zarr.zip,MCF7_7_MESD_Z-stack_HF_01_2024-03-07_YunHao_00.38.47.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_MESD,MCF7_7_MESD_Z-stack_HF_02_2024-03-07_YunHao_00.50.11.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_MESD_02,MCF7_7_MESD_Z-stack_HF_02_2024-03-07_YunHao_00.50.11.zarr.zip,MCF7_7_MESD_Z-stack_HF_02_2024-03-07_YunHao_00.50.11.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_MESD,MCF7_7_MESD_Z-stack_HF_03_2024-03-07_YunHao_00.51.24.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_MESD_03,MCF7_7_MESD_Z-stack_HF_03_2024-03-07_YunHao_00.51.24.zarr.zip,MCF7_7_MESD_Z-stack_HF_03_2024-03-07_YunHao_00.51.24.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_MESD,MCF7_7_MESD_Z-stack_HF_04_2024-03-07_YunHao_00.53.04.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_MESD_04,MCF7_7_MESD_Z-stack_HF_04_2024-03-07_YunHao_00.53.04.zarr.zip,MCF7_7_MESD_Z-stack_HF_04_2024-03-07_YunHao_00.53.04.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_MESD,MCF7_7_MESD_Z-stack_HF_05_2024-03-07_YunHao_00.54.26.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_MESD_05,MCF7_7_MESD_Z-stack_HF_05_2024-03-07_YunHao_00.54.26.zarr.zip,MCF7_7_MESD_Z-stack_HF_05_2024-03-07_YunHao_00.54.26.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_MESD,MCF7_7_MESD_Z-stack_HF_06_2024-03-07_YunHao_00.55.51.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000117899,MESD,MESD,Q14696,HPA039414,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_MESD_06,MCF7_7_MESD_Z-stack_HF_06_2024-03-07_YunHao_00.55.51.zarr.zip,MCF7_7_MESD_Z-stack_HF_06_2024-03-07_YunHao_00.55.51.zarr.zip,,raw,DAPI-Nucleus; Alexa488-MESD; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_RBM23,MCF7_8_RBM23_Z-stack_HF_01_2024-03-07_YunHao_01.21.15.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_RBM23_01,MCF7_8_RBM23_Z-stack_HF_01_2024-03-07_YunHao_01.21.15.zarr.zip,MCF7_8_RBM23_Z-stack_HF_01_2024-03-07_YunHao_01.21.15.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_RBM23,MCF7_8_RBM23_Z-stack_HF_02_2024-03-07_YunHao_01.22.47.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_RBM23_02,MCF7_8_RBM23_Z-stack_HF_02_2024-03-07_YunHao_01.22.47.zarr.zip,MCF7_8_RBM23_Z-stack_HF_02_2024-03-07_YunHao_01.22.47.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_RBM23,MCF7_8_RBM23_Z-stack_HF_03_2024-03-07_YunHao_01.23.56.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_RBM23_03,MCF7_8_RBM23_Z-stack_HF_03_2024-03-07_YunHao_01.23.56.zarr.zip,MCF7_8_RBM23_Z-stack_HF_03_2024-03-07_YunHao_01.23.56.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_RBM23,MCF7_8_RBM23_Z-stack_HF_04_2024-03-07_YunHao_01.25.02.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_RBM23_04,MCF7_8_RBM23_Z-stack_HF_04_2024-03-07_YunHao_01.25.02.zarr.zip,MCF7_8_RBM23_Z-stack_HF_04_2024-03-07_YunHao_01.25.02.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_RBM23,MCF7_8_RBM23_Z-stack_HF_05_2024-03-07_YunHao_01.26.12.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_RBM23_05,MCF7_8_RBM23_Z-stack_HF_05_2024-03-07_YunHao_01.26.12.zarr.zip,MCF7_8_RBM23_Z-stack_HF_05_2024-03-07_YunHao_01.26.12.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_RBM23,MCF7_8_RBM23_Z-stack_HF_06_2024-03-07_YunHao_01.27.33.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000100461,RBM23,RBM23,Q86U06,HPA004144,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_RBM23_06,MCF7_8_RBM23_Z-stack_HF_06_2024-03-07_YunHao_01.27.33.zarr.zip,MCF7_8_RBM23_Z-stack_HF_06_2024-03-07_YunHao_01.27.33.zarr.zip,,raw,DAPI-Nucleus; Alexa488-RBM23; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_PSME3IP1,MCF7_9_PSME3IP1_Z-stack_HF_01_2024-03-07_YunHao_02.36.49.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_PSME3IP1_01,MCF7_9_PSME3IP1_Z-stack_HF_01_2024-03-07_YunHao_02.36.49.zarr.zip,MCF7_9_PSME3IP1_Z-stack_HF_01_2024-03-07_YunHao_02.36.49.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_PSME3IP1,MCF7_9_PSME3IP1_Z-stack_HF_02_2024-03-07_YunHao_02.38.37.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_PSME3IP1_02,MCF7_9_PSME3IP1_Z-stack_HF_02_2024-03-07_YunHao_02.38.37.zarr.zip,MCF7_9_PSME3IP1_Z-stack_HF_02_2024-03-07_YunHao_02.38.37.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_PSME3IP1,MCF7_9_PSME3IP1_Z-stack_HF_03_2024-03-07_YunHao_02.40.19.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_PSME3IP1_03,MCF7_9_PSME3IP1_Z-stack_HF_03_2024-03-07_YunHao_02.40.19.zarr.zip,MCF7_9_PSME3IP1_Z-stack_HF_03_2024-03-07_YunHao_02.40.19.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_PSME3IP1,MCF7_9_PSME3IP1_Z-stack_HF_04_2024-03-07_YunHao_02.43.09.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_PSME3IP1_04,MCF7_9_PSME3IP1_Z-stack_HF_04_2024-03-07_YunHao_02.43.09.zarr.zip,MCF7_9_PSME3IP1_Z-stack_HF_04_2024-03-07_YunHao_02.43.09.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_PSME3IP1,MCF7_9_PSME3IP1_Z-stack_HF_05_2024-03-07_YunHao_02.44.33.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_PSME3IP1_05,MCF7_9_PSME3IP1_Z-stack_HF_05_2024-03-07_YunHao_02.44.33.zarr.zip,MCF7_9_PSME3IP1_Z-stack_HF_05_2024-03-07_YunHao_02.44.33.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
MCF7_PSME3IP1,MCF7_9_PSME3IP1_Z-stack_HF_06_2024-03-07_YunHao_02.46.19.zarr,Homo sapiens,NCBITaxon,9606,MCF-7,EFO,EFO_0001203,ENSG00000172775,PSME3IP1,PSME3IP1,Q9GZU8,HPA054382,Atlas Antibodies,Alexa488 (Anti-rabbit Alexa488),Thermo A11034,MCF7_PSME3IP1_06,MCF7_9_PSME3IP1_Z-stack_HF_06_2024-03-07_YunHao_02.46.19.zarr.zip,MCF7_9_PSME3IP1_Z-stack_HF_06_2024-03-07_YunHao_02.46.19.zarr.zip,,raw,DAPI-Nucleus; Alexa488-PSME3IP1; Alexa555-a-Tubulin; Alexa647-Calreticulin
